   9,   11, 1152.75,    2.085,   -0.367,    1.991,    0.356,   -0.035,    0.000         
   9,   12, 1158.75,    2.148,   -0.511,    2.084,    0.447,   -0.056,    0.000         
   9,   13, 1164.75,    2.080,   -0.323,    1.994,    0.362,   -0.047,    0.000         
   9,   14, 1170.75,    2.086,   -0.385,    2.016,    0.462,   -0.086,    0.000         
   9,   15, 1176.75,    2.109,   -0.386,    2.016,    0.387,   -0.056,    0.000         
   9,   16, 1182.75,    2.131,   -0.358,    2.147,    0.420,   -0.070,    0.000         
   9,   17, 1188.75,    2.121,   -0.337,    2.130,    0.381,   -0.048,    0.000         
   9,   18, 1194.75,    2.239,   -0.341,    2.048,    0.372,   -0.098,    0.000         
  10,    1, 1214.25,    2.192,   -0.404,    2.111,    0.469,   -0.030,    0.000         
  10,    2, 1218.75,    2.110,   -0.289,    2.250,    0.389,   -0.030,    0.000         
  10,    3, 1224.75,    2.299,   -0.325,    2.104,    0.401,   -0.093,    0.000         
  10,    4, 1230.75,    2.137,   -0.341,    2.256,    0.443,   -0.049,    0.000         
  10,    5, 1236.75,    2.177,   -0.329,    2.269,    0.405,   -0.041,    0.000         
  10,    6, 1242.75,    2.067,   -0.295,    2.331,    0.281,    0.009,    0.000         
  10,    7, 1248.75,    2.259,   -0.332,    2.175,    0.428,   -0.015,    0.000         
  10,    8, 1254.75,    2.231,   -0.343,    2.248,    0.433,   -0.012,    0.000         
  10,   10, 1268.25,    2.238,   -0.153,    2.177,    0.320,   -0.047,    0.000         
  10,   11, 1272.75,    2.290,   -0.352,    2.353,    0.429,   -0.063,    0.000         
  10,   12, 1278.75,    2.334,   -0.293,    2.322,    0.347,   -0.028,    0.000         
  10,   13, 1284.75,    2.255,   -0.259,    2.289,    0.406,   -0.019,    0.000         
  10,   14, 1290.75,    2.375,   -0.364,    2.342,    0.405,   -0.059,    0.000         
  10,   15, 1296.75,    2.295,   -0.318,    2.377,    0.362,   -0.044,    0.000         
  10,   16, 1302.75,    2.240,   -0.307,    2.394,    0.378,   -0.006,    0.000         
  10,   17, 1308.75,    2.208,   -0.215,    2.350,    0.364,   -0.006,    0.000         
  10,   18, 1314.75,    2.299,   -0.272,    2.354,    0.423,   -0.060,    0.000         
  11,    1, 1334.25,    2.333,   -0.223,    2.483,    0.240,   -0.047,    0.000         
  11,    2, 1338.75,    2.300,   -0.224,    2.376,    0.365,   -0.040,    0.000         
  11,    3, 1344.75,    2.409,   -0.286,    2.397,    0.319,   -0.023,    0.000         
  11,    4, 1350.75,    2.337,   -0.287,    2.334,    0.427,   -0.077,    0.000         
  11,    5, 1356.75,    2.371,   -0.282,    2.489,    0.309,   -0.065,    0.000         
  11,    6, 1362.75,    2.410,   -0.239,    2.347,    0.295,   -0.016,    0.000         
  11,    7, 1368.75,    2.560,   -0.258,    2.440,    0.243,   -0.079,    0.000         
  11,    8, 1374.75,    2.453,   -0.333,    2.441,    0.323,   -0.078,    0.000         
  11,   10, 1388.25,    2.371,   -0.245,    2.395,    0.380,   -0.091,    0.000         
  11,   11, 1392.75,    2.347,   -0.287,    2.667,    0.241,   -0.082,    0.000         
  11,   12, 1398.75,    2.284,   -0.199,    2.586,    0.203,   -0.006,    0.000         
  11,   13, 1404.75,    2.383,   -0.311,    2.546,    0.292,   -0.031,    0.000         
  11,   14, 1410.75,    2.507,   -0.242,    2.508,    0.240,   -0.071,    0.000         
  11,   15, 1416.75,    2.422,   -0.144,    2.403,    0.339,   -0.032,    0.000         
  11,   16, 1422.75,    2.490,   -0.202,    2.354,    0.327,   -0.021,    0.000         
  11,   17, 1428.75,    2.462,   -0.163,    2.437,    0.276,   -0.032,    0.000         
  11,   18, 1434.75,    2.378,   -0.213,    2.448,    0.305,   -0.011,    0.000         
  12,    1, 1454.25,    2.369,   -0.164,    2.509,    0.341,   -0.025,    0.000         
  12,    2, 1458.75,    2.443,   -0.102,    2.480,    0.256,   -0.053,    0.000         
  12,    3, 1464.75,    2.588,   -0.253,    2.425,    0.255,   -0.053,    0.000         
  12,    4, 1470.75,    2.379,   -0.083,    2.560,    0.276,    0.026,    0.000         
  12,    5, 1476.75,    2.461,   -0.183,    2.530,    0.262,   -0.041,    0.000         
  12,    6, 1482.75,    2.450,   -0.234,    2.775,    0.253,   -0.046,    0.000         
  12,    7, 1488.75,    2.421,   -0.187,    2.678,    0.247,   -0.045,    0.000         
  12,    8, 1494.75,    2.587,   -0.145,    2.396,    0.336,    0.016,    0.000         
  12,   10, 1508.25,    2.463,   -0.162,    2.409,    0.318,   -0.033,    0.000         
  12,   11, 1512.75,    2.534,   -0.149,    2.537,    0.241,   -0.015,    0.000         
  12,   12, 1518.75,    2.498,   -0.134,    2.457,    0.283,   -0.007,    0.000         
  12,   13, 1524.75,    1.733,   -0.231,    2.737,    0.242,   -0.065,    0.000         
  12,   14, 1530.75,    2.569,   -0.061,    2.492,    0.229,    0.008,    0.000         
  12,   15, 1536.75,    2.531,   -0.181,    2.602,    0.267,    0.028,    0.000         
  12,   16, 1542.75,    2.584,   -0.071,    2.433,    0.214,    0.010,    0.000         
  12,   17, 1548.75,    2.228,   -0.068,    2.377,    0.340,   -0.014,    0.000         
  12,   18, 1554.75,    2.437,   -0.182,    2.742,    0.294,    0.006,    0.000         
  13,    1, 1574.25,    2.567,   -0.168,    2.560,    0.312,   -0.047,    0.000         
  13,    2, 1578.75,    2.545,   -0.217,    2.762,    0.268,   -0.024,    0.000         
  13,    3, 1584.75,    2.576,   -0.158,    2.662,    0.179,   -0.045,    0.000         
  13,    4, 1590.75,    2.557,   -0.081,    2.642,    0.188,    0.007,    0.000         
  13,    5, 1596.75,    2.642,   -0.215,    2.501,    0.296,   -0.032,    0.000         
  13,    6, 1602.75,    2.595,   -0.171,    2.749,    0.181,   -0.049,    0.000         
  13,    7, 1608.75,    2.563,   -0.089,    2.490,    0.256,   -0.054,    0.000         
  13,    8, 1614.75,    2.577,   -0.266,    2.592,    0.271,   -0.065,    0.000         
  13,   10, 1628.25,    2.601,   -0.133,    2.387,    0.214,   -0.097,    0.000         
  13,   11, 1632.75,    2.498,   -0.076,    2.555,    0.183,   -0.035,    0.000         
  13,   12, 1638.75,    2.538,   -0.064,    2.586,    0.144,   -0.091,    0.000         
  13,   13, 1644.75,    2.514,   -0.111,    1.954,    0.129,   -0.062,    0.000         
  13,   14, 1650.75,    2.696,   -0.176,    2.325,    0.253,   -0.073,    0.000         
  13,   15, 1656.75,    2.603,   -0.234,    2.526,    0.215,   -0.036,    0.000         
  13,   16, 1662.75,    2.678,   -0.072,    2.483,   -0.396,   -0.025,    0.000         
  13,   17, 1668.75,    2.786,   -0.026,    2.445,    0.296,   -0.271,    0.000         
  13,   18, 1674.75,    2.672,   -0.096,    2.280,    0.082,   -0.042,    0.000         
  14,    1, 1694.25,    2.481,    0.099,    2.067,    0.104,    0.014,    0.000         
  14,    2, 1698.75,    2.821,   -0.049,    2.310,    0.519,   -0.089,    0.000         
  14,    3, 1704.75,    2.723,   -0.190,    2.282,    0.211,   -0.080,    0.000         
  14,    4, 1710.75,    2.673,   -0.160,    2.328,    0.182,   -0.105,    0.000         
  14,    5, 1716.75,    2.571,   -0.064,    2.506,    0.122,   -0.027,    0.000         
  14,    6, 1722.75,    2.074,   -0.093,    2.320,    0.288,   -0.092,    0.000         
  14,    7, 1728.75,    2.611,   -0.164,    2.465,    0.203,   -0.107,    0.000         
  14,    8, 1734.75,    2.615,   -0.046,    2.526,    0.027,   -0.123,    0.000         
  14,   10, 1748.25,    2.867,   -0.276,    2.568,    0.044,   -0.185,    0.000         
  14,   11, 1752.75,    2.608,    0.030,    2.325,    0.103,   -0.073,    0.000         
  14,   12, 1758.75,    2.495,   -0.035,    2.486,    0.173,   -0.049,    0.000         
  14,   13, 1764.75,    2.668,   -0.049,    2.098,    0.148,   -0.068,    0.000         
  14,   14, 1770.75,    2.571,   -0.155,    2.368,    0.217,   -0.017,    0.000         
  14,   15, 1776.75,    2.521,   -0.040,    2.218,    0.115,   -0.025,    0.000         
  14,   16, 1782.75,    2.759,   -0.129,    2.261,    0.131,   -0.083,    0.000         
  14,   17, 1788.75,    2.632,   -0.013,    2.288,    0.077,   -0.060,    0.000         
  14,   18, 1794.75,    2.529,   -0.016,    2.379,    0.067,   -0.080,    0.000         
  15,    1, 1814.25,    2.497,    0.201,    2.287,    0.005,   -0.057,    0.000         
  15,    2, 1818.75,    2.749,   -0.075,    2.103,    0.153,   -0.098,    0.000         
  15,    3, 1824.75,    2.028,   -0.034,    2.415,    0.110,   -0.344,    0.000         
  15,    4, 1830.75,    2.538,   -0.018,    2.178,    0.171,   -0.050,    0.000         
  15,    5, 1836.75,    2.651,   -0.044,    2.072,    0.092,   -0.092,    0.000         
  15,    6, 1842.75,    2.569,   -0.087,    2.215,    0.192,   -0.079,    0.000         
  15,    7, 1848.75,    2.546,    0.060,    1.989,    0.096,   -0.065,    0.000         
  15,    8, 1854.75,    2.526,    0.085,    2.084,    0.075,   -0.068,    0.000         
  15,   10, 1868.25,    2.796,   -0.038,    2.139,    0.038,   -0.227,    0.000         
  15,   11, 1872.75,    2.648,   -0.124,    2.051,    0.183,   -0.115,    0.000         
  15,   12, 1878.75,    2.752,    0.004,    2.107,   -0.684,   -0.037,    0.000         
  15,   13, 1884.75,    2.522,   -0.038,    2.079,    0.107,   -0.024,    0.000         
  15,   14, 1890.75,    2.666,    0.024,    2.019,    0.103,   -0.673,    0.000         
  15,   15, 1896.75,    2.608,   -0.016,    1.993,    0.183,   -0.140,    0.000         
  15,   16, 1902.75,    2.593,   -0.082,    1.979,    0.166,   -0.565,    0.000         
  15,   17, 1908.75,    2.619,    0.016,    2.005,    0.092,   -0.167,    0.000         
  15,   18, 1914.75,    2.542,   -0.024,    1.908,    0.058,   -0.108,    0.000         
  16,    1, 1934.25,    2.481,    0.004,    1.858,    0.147,   -0.148,    0.000         
