   19,   8,  2337.75,    96.38,    95.56,  7.374E+02,  2.455E+00,  6.211E+01,  2.206E+02,  4.960E+00,  2.127E+02      
   19,   9,  2343.75,    97.87,    96.97,  7.493E+02,  2.559E+00,  6.407E+01,  2.226E+02,  5.167E+00,  2.146E+02      
   19,  10,  2349.75,    96.75,    95.98,  7.413E+02,  2.489E+00,  6.273E+01,  2.213E+02,  5.026E+00,  2.133E+02      
   19,  18,  2397.75,    99.75,    99.03,  7.683E+02,  2.729E+00,  6.713E+01,  2.257E+02,  5.504E+00,  2.177E+02      
   19,  19,  2403.75,    99.76,    99.10,  7.693E+02,  2.737E+00,  6.727E+01,  2.259E+02,  5.520E+00,  2.178E+02      
   20,   0,  2409.75,   100.13,    99.50,  7.730E+02,  2.771E+00,  6.788E+01,  2.265E+02,  5.588E+00,  2.184E+02      
   20,   8,  2457.75,   101.65,   101.11,  7.880E+02,  2.911E+00,  7.036E+01,  2.289E+02,  5.866E+00,  2.207E+02      
   20,   9,  2463.75,   102.02,   101.46,  7.910E+02,  2.940E+00,  7.088E+01,  2.293E+02,  5.922E+00,  2.212E+02      
   20,  10,  2469.75,   101.65,   101.12,  7.881E+02,  2.912E+00,  7.037E+01,  2.289E+02,  5.867E+00,  2.207E+02      
   20,  18,  2517.75,   103.55,   103.10,  8.066E+02,  3.090E+00,  7.350E+01,  2.318E+02,  6.220E+00,  2.236E+02      
   20,  19,  2523.75,   103.55,   103.10,  8.066E+02,  3.091E+00,  7.350E+01,  2.318E+02,  6.220E+00,  2.236E+02      
   21,   0,  2529.75,   103.93,   103.45,  8.097E+02,  3.121E+00,  7.405E+01,  2.323E+02,  6.281E+00,  2.241E+02      
   21,   8,  2577.75,   105.46,   105.11,  8.259E+02,  3.283E+00,  7.680E+01,  2.348E+02,  6.600E+00,  2.266E+02      
   21,   9,  2583.75,   105.84,   105.46,  8.290E+02,  3.315E+00,  7.736E+01,  2.353E+02,  6.664E+00,  2.270E+02      
   21,  10,  2589.75,   106.22,   105.82,  8.322E+02,  3.348E+00,  7.793E+01,  2.358E+02,  6.728E+00,  2.275E+02      
   21,  18,  2637.75,   107.76,   107.51,  8.491E+02,  3.525E+00,  8.087E+01,  2.384E+02,  7.076E+00,  2.301E+02      
   21,  19,  2643.75,   107.76,   107.51,  8.492E+02,  3.525E+00,  8.087E+01,  2.384E+02,  7.077E+00,  2.301E+02      
   22,   0,  2649.75,   107.77,   107.53,  8.493E+02,  3.526E+00,  8.089E+01,  2.384E+02,  7.080E+00,  2.301E+02      
   22,   8,  2697.75,   109.70,   109.61,  8.703E+02,  3.753E+00,  8.460E+01,  2.416E+02,  7.525E+00,  2.332E+02      
   22,   9,  2703.75,   109.71,   109.62,  8.705E+02,  3.755E+00,  8.463E+01,  2.416E+02,  7.528E+00,  2.332E+02      
   22,  10,  2709.75,   109.71,   109.63,  8.705E+02,  3.755E+00,  8.464E+01,  2.416E+02,  7.529E+00,  2.332E+02      
   22,  18,  2757.75,   111.66,   111.77,  8.927E+02,  4.004E+00,  8.861E+01,  2.449E+02,  8.017E+00,  2.365E+02      
   22,  19,  2763.75,   112.05,   112.13,  8.961E+02,  4.044E+00,  8.925E+01,  2.454E+02,  8.094E+00,  2.370E+02      
   23,   0,  2769.75,   112.44,   112.49,  8.996E+02,  4.084E+00,  8.990E+01,  2.459E+02,  8.172E+00,  2.375E+02      
   23,   8,  2817.75,   115.21,   115.16,  9.260E+02,  4.395E+00,  9.488E+01,  2.498E+02,  8.780E+00,  2.413E+02      
   23,   9,  2823.75,   115.61,   115.63,  9.311E+02,  4.457E+00,  9.582E+01,  2.506E+02,  8.901E+00,  2.420E+02      
   23,  10,  2829.75,   116.01,   116.09,  9.363E+02,  4.520E+00,  9.677E+01,  2.513E+02,  9.023E+00,  2.427E+02      
   23,  18,  2877.75,   118.43,   118.44,  9.603E+02,  4.820E+00,  1.014E+02,  2.548E+02,  9.606E+00,  2.461E+02      
   23,  19,  2883.75,   118.84,   118.82,  9.641E+02,  4.869E+00,  1.022E+02,  2.553E+02,  9.701E+00,  2.467E+02      
   24,   0,  2889.75,   119.25,   119.21,  9.680E+02,  4.918E+00,  1.029E+02,  2.559E+02,  9.796E+00,  2.472E+02      
   24,   8,  2937.75,   122.15,   122.34,  1.003E+03,  5.380E+00,  1.097E+02,  2.608E+02,  1.069E+01,  2.520E+02      
   24,   9,  2943.75,   122.15,   122.35,  1.003E+03,  5.381E+00,  1.097E+02,  2.608E+02,  1.069E+01,  2.520E+02      
   24,  10,  2949.75,   122.57,   122.74,  1.007E+03,  5.436E+00,  1.105E+02,  2.613E+02,  1.080E+01,  2.526E+02      
   24,  18,  2997.75,   125.12,   125.13,  1.032E+03,  5.784E+00,  1.156E+02,  2.648E+02,  1.147E+01,  2.560E+02      
   24,  19,  3003.75,   125.55,   125.53,  1.036E+03,  5.844E+00,  1.165E+02,  2.654E+02,  1.159E+01,  2.566E+02      
   25,   0,  3009.75,   125.98,   125.93,  1.041E+03,  5.905E+00,  1.174E+02,  2.660E+02,  1.170E+01,  2.571E+02      
   25,   8,  3057.75,   128.61,   128.52,  1.070E+03,  6.326E+00,  1.234E+02,  2.699E+02,  1.251E+01,  2.610E+02      
   25,   9,  3063.75,   129.05,   129.06,  1.076E+03,  6.428E+00,  1.247E+02,  2.708E+02,  1.271E+01,  2.619E+02      
   25,  10,  3069.75,   129.06,   129.21,  1.079E+03,  6.467E+00,  1.252E+02,  2.711E+02,  1.278E+01,  2.622E+02      
   25,  18,  3117.75,   131.77,   131.88,  1.110E+03,  6.936E+00,  1.316E+02,  2.752E+02,  1.368E+01,  2.661E+02      
   25,  19,  3123.75,   132.22,   132.30,  1.114E+03,  7.010E+00,  1.326E+02,  2.758E+02,  1.382E+01,  2.668E+02      
   26,   0,  3129.75,   132.23,   132.31,  1.114E+03,  7.013E+00,  1.327E+02,  2.758E+02,  1.382E+01,  2.668E+02      
   26,   8,  3177.75,   135.03,   134.94,  1.144E+03,  7.492E+00,  1.392E+02,  2.798E+02,  1.474E+01,  2.706E+02      
