 18.03300      99.91300     101.64000      48.07300   
 18.09800      99.87700     101.88000      48.53900   
 18.16300      99.80900     102.11000      49.00600   
 18.22800      99.70900     102.32000      49.47300   
 18.29300      99.57300     102.50000      49.94100   
 18.35800      99.40100     102.67000      50.40900   
 18.42300      99.19100     102.81000      50.87700   
 18.48800      98.94100     102.93000      51.34500   
 18.55400      98.64900     103.02000      51.81300   
 18.61900      98.31200     103.08000      52.28000   
 18.65300      98.11700     103.11000      52.52500   
 18.68600     -99.99999     103.12000      52.75800   
 18.75200     -99.99999     103.13000      53.22300   
 18.81700     -99.99999     103.11000      53.68700      
 18.88300     -99.99999     103.06000      54.15000   
 18.94900     -99.99999     102.98000      54.61000   
 19.01400     -99.99999     102.86000      55.06900   
 19.08000     -99.99999     102.70000      55.52500   
 19.14600     -99.99999     102.51000      55.97800   
 19.21200     -99.99999     102.28000      56.42900   
 19.27800     -99.99999     102.01000      56.87600   
 19.31300     -99.99999     101.85000      57.10900   
 19.34600     -99.99999     -99.99999      57.33000   
 19.41200     -99.99999     -99.99999      57.76900   
 19.47900     -99.99999     -99.99999      58.20400   
 19.54500     -99.99999     -99.99999      58.63400   
 19.61200     -99.99999     -99.99999      59.05800   
 19.67800     -99.99999     -99.99999      59.47700   
 19.74500     -99.99999     -99.99999      59.88900   
 19.81100     -99.99999     -99.99999      60.29500   
 19.87800     -99.99999     -99.99999      60.69300   
 19.94500     -99.99999     -99.99999      61.08400   
 19.98000     -99.99999     -99.99999      61.28600   
